@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 76\nSize of the tree: 86\n','Number of leaves: 63\nSize of the tree: 72\n','Number of leaves: 72\nSize of the tree: 81\n','Number of leaves: 84\nSize of the tree: 95\n','Number of leaves: 84\nSize of the tree: 94\n','Number of leaves: 64\nSize of the tree: 74\n','Number of leaves: 68\nSize of the tree: 76\n','Number of leaves: 75\nSize of the tree: 85\n','Number of leaves: 70\nSize of the tree: 80\n','Number of leaves: 77\nSize of the tree: 87\n','Number of leaves: 71\nSize of the tree: 80\n','Number of leaves: 83\nSize of the tree: 94\n','Number of leaves: 96\nSize of the tree: 106\n','Number of leaves: 85\nSize of the tree: 96\n','Number of leaves: 73\nSize of the tree: 83\n','Number of leaves: 79\nSize of the tree: 88\n','Number of leaves: 83\nSize of the tree: 93\n','Number of leaves: 100\nSize of the tree: 111\n','Number of leaves: 91\nSize of the tree: 100\n','Number of leaves: 91\nSize of the tree: 99\n','Number of leaves: 80\nSize of the tree: 89\n','Number of leaves: 87\nSize of the tree: 95\n','Number of leaves: 99\nSize of the tree: 109\n','Number of leaves: 96\nSize of the tree: 105\n','Number of leaves: 83\nSize of the tree: 90\n','Number of leaves: 90\nSize of the tree: 99\n','Number of leaves: 82\nSize of the tree: 91\n','Number of leaves: 85\nSize of the tree: 95\n','Number of leaves: 86\nSize of the tree: 94\n','Number of leaves: 92\nSize of the tree: 101\n','Number of leaves: 98\nSize of the tree: 108\n','Number of leaves: 108\nSize of the tree: 117\n','Number of leaves: 100\nSize of the tree: 110\n','Number of leaves: 95\nSize of the tree: 104\n','Number of leaves: 92\nSize of the tree: 103\n','Number of leaves: 112\nSize of the tree: 122\n','Number of leaves: 91\nSize of the tree: 102\n','Number of rules: 21\n','Number of rules: 20\n','Number of rules: 18\n','Number of rules: 22\n','Number of rules: 19\n','Number of rules: 25\n','Number of rules: 23\n','Number of rules: 24\n','Number of rules: 17\n','Number of rules: 26\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.963309,0.012947,0.076578,6.630676,24.34378,80.981035,3.580225,77.40081,1.472382,0.065095,1.407287,77.40081,1.407287,95.578934,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.982129,0.981031,0.999265,0.994091,0.962393,0.981818,0,0,0,0,0,0,79238,77241,12277,100,21.090909,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.926716,0.010732,0.071095,5.495927,22.600685,80.981035,3.035652,77.945383,1.472382,0.055194,1.417189,77.945383,1.417189,96.251404,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.963636,0.002112,0.997888,0.036364,0.969697,0.963636,0.964755,0.962788,0.999643,0.996364,0.894615,0.963636,0,0.01,0,0,0,0,79230,77241,12277,100,20.727273,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.963186,0.009722,0.085129,4.978682,27.062101,80.981035,10.435911,70.545124,1.472382,0.189744,1.282639,75.401883,1.370943,93.110546,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.979798,0.980791,0.985023,0.968046,0.911111,0.981818,0,0,0,0,0,0,79230,77241,12277,98.181818,20,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.926716,0.018209,0.103788,9.325337,32.993406,80.981035,12.713389,68.267645,1.472382,0.231153,1.24123,74.961754,1.362941,92.567049,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.963636,0.002112,0.997888,0.036364,0.969697,0.963636,0.964755,0.962788,0.987188,0.970404,0.894615,0.963636,0,0,0,0,0,0,79254,77241,12277,98.181818,21.454545,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.959215,0.007291,0.057419,3.872493,19.021756,73.453657,2.04616,71.407497,1.360253,0.037892,1.322361,71.407497,1.322361,97.214352,1,39,0,0,1,15,0,0,1,1,1,1,1,1,0.981481,0.002315,0.997685,0.018519,0.984127,0.981481,0.980871,0.980125,1,1,0.956044,0.981481,0,0,0,0,0,0,79379,77390,12128,100,20.37037,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,52,2,0,96.296296,3.703704,0,0.918306,0.014481,0.103096,7.690994,34.153882,73.453657,10.963557,62.4901,1.360253,0.203029,1.157224,67.590847,1.251682,92.018355,1,39,0,0,1,15,0,0,1,1,1,1,1,1,0.962963,0.00463,0.99537,0.037037,0.972222,0.962963,0.959436,0.960375,0.994977,0.97619,0.904762,0.962963,0,0.01,0,0.015625,0,15.625,79379,77390,12128,98.148148,20.37037,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,54,0,0,100,0,0,1,0.003842,0.021752,2.040353,7.206158,73.453657,0.804486,72.649172,1.360253,0.014898,1.345355,72.649172,1.345355,98.904771,1,39,0,0,1,15,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,79403,77390,12128,100,20.37037,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,54,0,0,100,0,0,1,0.004302,0.0248,2.28471,8.215952,73.453657,0.912907,72.54075,1.360253,0.016906,1.343347,72.54075,1.343347,98.757165,1,39,0,0,1,15,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,79379,77390,12128,100,20.37037,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,55,0,0,100,0,0,1,0.002184,0.002996,1.140379,0.97341,78.437163,0.434662,78.002502,1.42613,0.007903,1.418227,78.002502,1.418227,99.445847,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,79246,77241,12277,100,20,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,55,0,0,100,0,0,1,0.009426,0.060377,4.92212,19.616554,78.437163,2.431955,76.005208,1.42613,0.044217,1.381913,76.005208,1.381913,96.899487,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.999643,0.996364,1,1,0,0.005,0,0.015625,0,15.625,79238,77241,12277,100,20.727273,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,55,0,0,100,0,0,1,0.009071,0.056257,4.736388,18.277926,78.437163,2.271473,76.16569,1.42613,0.0413,1.384831,76.16569,1.384831,97.104086,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,79230,77241,12277,100,20.727273,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,52,3,0,94.545455,5.454545,0,0.884937,0.023545,0.135287,12.294562,43.954826,78.437163,22.381591,56.055572,1.42613,0.406938,1.019192,69.485674,1.263376,88.587694,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.945455,0.005078,0.994922,0.054545,0.949091,0.945455,0.946006,0.941332,0.974855,0.948225,0.878788,0.945455,0,0.005,0,0,0,0,79230,77241,12277,96.363636,20.727273,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,55,0,0,100,0,0,1,0.005567,0.032426,2.907034,10.535352,78.437163,1.295779,77.141384,1.42613,0.02356,1.402571,77.141384,1.402571,98.348004,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,79230,77241,12277,100,20.727273,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,55,0,0,100,0,0,1,0.002169,0.003005,1.110815,0.95524,80.981035,0.43171,80.549325,1.472382,0.007849,1.464533,80.549325,1.464533,99.4669,1,38,0,0,1,17,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.005,0,0,0,0,79230,77241,12277,100,20,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,51,3,0,94.444444,5.555556,0,0.883704,0.021802,0.134021,11.349123,43.391066,75.997529,19.906644,56.090886,1.407362,0.368642,1.03872,66.29238,1.227637,87.229651,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.944444,0.003457,0.996543,0.055556,0.971451,0.944444,0.937654,0.9442,0.991111,0.968254,0.766667,0.944444,0,0,0,0,0,0,79395,77390,12128,96.296296,20.37037,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,54,0,0,100,0,0,1,0.003682,0.017527,1.916888,5.674455,75.997529,0.75244,75.245089,1.407362,0.013934,1.393428,75.245089,1.393428,99.009915,1,38,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,79387,77390,12128,100,20.37037,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,51,3,0,94.444444,5.555556,0,0.883201,0.021665,0.134292,11.277939,43.478604,75.997529,21.862391,54.135138,1.407362,0.404859,1.002503,65.776625,1.218086,86.551005,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.944444,0.005721,0.994279,0.055556,?,0.944444,?,?,0.978885,0.953207,?,0.944444,0,0.003,0,0,0,0,79387,77390,12128,96.296296,20.37037,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,54,0,0,100,0,0,1,0.00203,0.002854,1.056619,0.924071,75.997529,0.396602,75.600927,1.407362,0.007344,1.400017,75.600927,1.400017,99.478139,1,38,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,79395,77390,12128,100,20,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.961538,0.009462,0.085118,4.940982,27.654783,78.437163,10.384201,68.052963,1.42613,0.188804,1.237327,72.909722,1.325631,92.953033,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.979798,0.980791,0.987445,0.969275,0.911111,0.981818,0,0.007,0,0,0,0,79230,77241,12277,98.181818,20,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,55,0,0,100,0,0,1,0.003647,0.017376,1.909943,5.664814,76.513787,0.758726,75.755061,1.39116,0.013795,1.377365,75.755061,1.377365,99.008381,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.005,0,0.015625,0,15.625,79262,77241,12277,100,20.363636,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,55,0,0,100,0,0,1,0.004836,0.028629,2.532633,9.333419,76.513787,1.065417,75.44837,1.39116,0.019371,1.371789,75.44837,1.371789,98.607549,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,79230,77241,12277,100,20.363636,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,52,3,0,94.545455,5.454545,0,0.884211,0.02043,0.103053,10.69981,33.596346,76.513787,6.206801,70.306986,1.39116,0.112851,1.278309,70.306986,1.278309,91.887997,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.945455,0.005504,0.994496,0.054545,0.949697,0.945455,0.946387,0.941047,0.997059,0.978586,0.887179,0.945455,0,0.005,0,0,0,0,79230,77241,12277,100,22.181818,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.922969,0.010594,0.071092,5.548225,23.176663,76.513787,3.008234,73.505553,1.39116,0.054695,1.336465,73.505553,1.336465,96.068377,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.001763,0.998237,0.036364,0.972727,0.963636,0.965967,0.964298,0.999643,0.996364,0.867949,0.963636,0,0,0,0,0,0,79230,77241,12277,100,20.727273,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.963309,0.010522,0.071087,5.388663,22.59802,80.981035,2.993913,77.987122,1.472382,0.054435,1.417948,77.987122,1.417948,96.302945,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.981818,0.001426,0.998574,0.018182,0.985455,0.981818,0.982129,0.981031,0.999265,0.994091,0.962393,0.981818,0,0,0,0,0,0,79230,77241,12277,100,20.727273,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,51,3,0,94.444444,5.555556,0,0.88478,0.020035,0.110191,10.397764,35.554265,77.920906,13.163276,64.75763,1.44298,0.243764,1.199215,71.473092,1.323576,91.725181,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.944444,0.002906,0.997094,0.055556,0.95679,0.944444,0.945807,0.9445,0.986752,0.961167,0.829437,0.944444,0,0,0,0,0,0,79387,77390,12128,98.148148,21.481481,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961373,0.007042,0.057404,3.654752,18.522114,77.920906,1.997352,75.923554,1.44298,0.036988,1.405992,75.923554,1.405992,97.436693,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.002315,0.997685,0.018519,0.984127,0.981481,0.980871,0.980125,1,1,0.956044,0.981481,0,0,0,0,0,0,79379,77390,12128,100,20.37037,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,52,2,0,96.296296,3.703704,0,0.922857,0.014456,0.083662,7.502387,26.994297,77.920906,4.001912,73.918994,1.44298,0.074109,1.36887,73.918994,1.36887,94.864135,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.962963,0.003027,0.996973,0.037037,0.971781,0.962963,0.959354,0.960879,0.999259,0.991667,0.877949,0.962963,0.01,0,0,0,0,0,79379,77390,12128,100,21.111111,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,54,0,0,100,0,0,1,0.004367,0.024815,2.266171,8.006702,77.920906,0.925625,76.995281,1.44298,0.017141,1.425839,76.995281,1.425839,98.812097,1,38,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,79379,77390,12128,100,20.37037,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,55,0,0,100,0,0,1,0.006057,0.033336,3.162859,10.831008,78.437163,1.341499,77.095664,1.42613,0.024391,1.401739,77.095664,1.401739,98.289715,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,79230,77241,12277,100,20.727273,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.96124,0.014522,0.080445,7.60563,26.225639,76.513787,4.067169,72.446617,1.39116,0.073949,1.317211,72.446617,1.317211,94.684397,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.002652,0.997348,0.018182,0.984091,0.981818,0.981126,0.980181,1,1,0.958095,0.981818,0,0.005,0,0,0,0,79230,77241,12277,100,21.454545,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,54,1,0,98.181818,1.818182,0,0.96124,0.007249,0.0569,3.796757,18.549794,76.513787,2.064256,74.449531,1.39116,0.037532,1.353628,74.449531,1.353628,97.302112,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.981818,0.002652,0.997348,0.018182,0.984091,0.981818,0.981126,0.980181,1,1,0.958095,0.981818,0,0,0,0,0,0,79230,77241,12277,100,20.363636,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.922969,0.015618,0.100428,8.179419,32.740348,76.513787,12.023407,64.490379,1.39116,0.218607,1.172552,71.184488,1.294263,93.034852,1,39,0,0,1,16,0,0,1,1,1,1,1,1,0.963636,0.001763,0.998237,0.036364,0.972727,0.963636,0.965967,0.964298,0.987779,0.967505,0.867949,0.963636,0,0,0,0,0,0,79246,77241,12277,98.181818,20.727273,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,55,0,0,100,0,0,1,0.002267,0.003124,1.18744,1.01845,76.513787,0.451318,76.062468,1.39116,0.008206,1.382954,76.062468,1.382954,99.410148,1,39,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,79230,77241,12277,100,20,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,491,55,53,2,0,96.363636,3.636364,0,0.92652,0.01661,0.104312,8.50655,33.160048,80.981035,12.363723,68.617311,1.472382,0.224795,1.247587,73.474071,1.335892,90.729973,1,38,0,0,1,17,0,0,1,1,1,1,1,1,0.963636,0.002852,0.997148,0.036364,0.975758,0.963636,0.963543,0.963939,0.987572,0.960781,0.877949,0.963636,0,0,0,0,0,0,79230,77241,12277,98.181818,20.727273,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,54,0,0,100,0,0,1,0.006084,0.043156,3.157592,13.924768,77.920906,1.467467,76.453439,1.44298,0.027175,1.415804,76.453439,1.415804,98.116722,1,38,0,0,1,16,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,79379,77390,12128,100,20.37037,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961484,0.010633,0.07174,5.518412,23.147606,77.920906,2.976406,74.944499,1.44298,0.055119,1.387861,74.944499,1.387861,96.180221,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.981669,0.980793,1,1,0.959596,0.981481,0,0,0,0,0,0,79379,77390,12128,100,20.740741,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961484,0.005959,0.043145,3.092638,13.921105,77.920906,1.442938,76.477968,1.44298,0.026721,1.416259,76.477968,1.416259,98.148202,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.000712,0.999288,0.018519,0.987654,0.981481,0.982011,0.982355,1,1,0.931429,0.981481,0,0,0,0,0,0,79403,77390,12128,100,20.37037,?,?,?,?
Example1-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,8,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210226.2151,492,54,53,1,0,98.148148,1.851852,0,0.961484,0.007211,0.057413,3.742277,18.524877,77.920906,2.030352,75.890554,1.44298,0.037599,1.405381,75.890554,1.405381,97.394343,1,38,0,0,1,16,0,0,1,1,1,1,1,1,0.981481,0.001481,0.998519,0.018519,0.985185,0.981481,0.981669,0.980793,1,1,0.959596,0.981481,0,0,0,0,0,0,79379,77390,12128,100,20.37037,?,?,?,?
